"psi","eta","xi","E0","w0","cs"
1.73292494588756,1.00995756852445,3.51802346587785,67.841143303272,1.5666222101436,9.32352687143747
1.49432537848941,1.27763016684407,7.40046950230703,41.8388344799962,1.68715318107909,9.13194571003887
0.841927529625529,2.5463089493769,2.35549313487576,48.1351488682547,1.90376698122916,5.13320804858305
1.05448514409982,2.79719545988333,3.19112970785143,15.4152563132327,1.70202697022872,3.15399720264556
1.49245509621746,0.492722744870155,8.44535354918943,38.1318377498646,1.78039211040565,6.69391386519
1.31221093027036,1.33121809009281,5.88491829116614,38.245060555933,1.79849223772714,11.9986315422823
0.780809427704081,3.69060380688068,5.43820411192152,54.2288784070112,1.65005994607343,7.6341890426035
2.13089468943751,1.13363720093851,1.87676248372952,105.391442681948,1.34913253338671,7.20117165388069
1.41259042994441,1.39201070604893,18.5233529009923,39.0878503449322,1.71919021845882,10.7193901615826
0.88723112209368,3.40310646830064,9.67845311976255,45.6586057302333,1.66025433496577,9.19899025422689
0.750030766401511,3.72549581467487,7.66435844416653,54.2213314483588,1.6610048843654,6.86189297387442
1.82153274544951,2.19117613360047,1.59704915012112,115.158478515453,1.3665634418953,9.761115295339
1.40974821813948,0.90594010351346,2.81253058397509,30.1751212653131,1.81178405982518,7.62068163454779
2.10598390864185,0.0403600240193686,3.01888084799953,94.230249251728,1.61054432433051,8.12724583154665
1.68333854032723,0.622836046118097,1.96771562141134,72.2188215979256,1.62979652591501,2.27711731090881
1.22354580078582,2.60189278763798,7.18952623229876,39.1618202324871,1.64864177003446,10.0148136380922
1.34727484008142,1.68710800453661,2.87030917696793,27.0169854022085,1.7408434424305,12.0593494711982
1.10953928436347,2.7224251659968,5.26301138833626,54.4523228732978,1.65304833563253,7.49606922485021
1.37594824157046,1.5688273180063,1.55961544734004,24.6110672203569,1.69391398142205,5.9511676971661
0.839327675995976,3.48769018789108,11.7068699889529,57.6219852246679,1.65019047077991,9.71733627343255
1.12865614936983,2.36535130143988,10.9475573428214,28.3872132364118,1.72722879692287,9.00465419714369
1.93750764009706,2.46928257270661,4.64619671324018,126.371944293214,1.2929065304255,8.67894545458535
1.21990523460161,2.41067108982153,2.48349763378818,52.9308892067546,1.65987884479247,8.31470008363919
0.62196694600684,4.28608851422222,4.22797224702262,53.9427492938195,1.65475893532653,10.3673035881612
1.69305403688093,1.8865122184649,7.19215166514212,95.7327331710934,1.45097445366897,7.74712722311307
1.65874511396089,1.17348746323682,17.4492218465882,65.446257486792,1.61650836236183,10.3368496491845
1.34014685161427,1.54979366512597,5.73983273873108,47.8438227424669,1.74727521243759,10.285707843089
1.11875084391417,2.35771423130194,2.18343691172168,41.8777457460618,1.73458601802112,11.3231484783489
1.28019570430129,2.31120804787645,8.09998491752181,52.1747374456863,1.64969432285157,9.41559689218202
0.883525270626735,3.16534063327041,11.9267430912082,58.3177987136324,1.70247059116301,10.4681062284295
