"eps","psi","eta","xi","E0","w0","cs"
0.605391055831252,2.01572000818063,0.966529951799002,4.1682859144358,9.49254746908472,0.999051788265216,10.6199815405647
0.617949708641758,1.44339699002855,3.64935743233792,2.60157143573514,38.4672946659145,1.45113604759108,10.2083808712153
2.89388878576979,1.39589839429486,0.217331312970264,11.5868539660233,47.4375998922205,1.42987720538712,4.82782819057091
1.78938488622203,1.43758762371094,2.99359816145611,9.19648564064178,57.5312732742845,1.35235278240753,6.00765797937757
2.48709155389718,1.44401043675428,1.69722387793921,14.1551675186379,57.9718746349899,1.34068514658969,0.619380867251464
0.68527245271836,1.58021880059156,2.17003078951693,2.79808677863823,36.3272098616623,1.46614992325367,6.84566742057818
0.930103719738601,1.60712202457886,1.64988021466232,5.50855535591936,49.1256491251596,1.49423001148797,9.70959324208341
0.818261190667575,1.37653154529392,4.34471669977692,11.582385092385,30.6923030463814,1.39246276642975,10.4027691258726
0.815385452373883,1.6832771289266,3.68766467555463,2.46168443410837,120.183623995717,1.00771807437497,9.13532255981265
0.481474661180131,1.82473085440032,2.16138027465444,2.71270224507109,78.6909303054005,1.18714149145176,0.497182724578988
0.911570398114286,1.68469575769525,1.89350570467546,7.60642377949206,50.4609944552507,1.32375599673593,0.380397680713205
0.715225404202147,1.60612181700309,2.45089151626159,4.83782916605346,43.7917528589182,1.41169332287173,10.0578639326489
1.11185335663139,1.42287877333688,4.63155102887484,6.38980183904857,77.1511408766493,1.12003192338634,8.52835990727714
3.22724448997054,1.31361262857597,1.52274243736933,15.7820655520346,44.1112122665705,1.4032802254934,5.25543812760565
3.46459593560598,1.38792793105535,0.0435799970464222,9.33332475260653,11.7933671033292,1.3855595195703,7.60831025084925
3.94259181111051,1.2757904286307,0.714055867422131,6.90879193308735,37.6167660058462,1.23888914907745,3.67701306771406
1.32191849405118,1.52004133617573,2.63680738125315,5.26882037533896,21.2864959553033,1.37767334423751,6.52288057165811
1.10677396996445,1.41090340381381,3.78539783581835,5.6761467541881,46.8286155346136,1.34623314420976,10.1749775809423
1.8051554101405,1.48654967607751,2.21235297915645,2.75112665780305,21.9006870092661,1.44116268286838,8.3831937419793
0.887272724770296,1.53270068707767,3.47471773817253,3.6290239548397,114.681192986431,1.28112441918969,7.00993406967286
1.5220584810819,1.59484962400321,1.26563979093142,7.24961709118294,44.50408229129,1.42168103758833,9.44991531903932
2.39102763420448,1.59068086966205,1.68172386540131,14.3664535308192,97.0626637489039,1.13887877316687,9.0472651128416
0.526876353157522,1.32819329913117,5.09089015651853,7.85209289347802,58.5912920824985,1.35429281263851,9.2994446683007
2.49155129897299,1.42867298693888,2.72948820939543,16.1874900219575,14.7288331536434,1.22666359440443,8.65190996280762
3.26401666938421,1.22726326071901,3.38914672412774,3.99597375776867,25.5670257560584,1.34007837981176,10.1527402465543
0.928593246329867,1.33793971555966,5.10463811341634,6.27908685765976,85.2488257938266,1.18036323521555,8.5868204696308
1.28370928845475,1.57290307880329,1.93893173632882,2.69420044273834,39.4965558104007,1.43017812843997,9.05927363846964
3.0516692155234,1.65218844362248,1.08981561408301,2.59209715913993,70.5966836980161,0.957428692655498,4.08689606846392
4.18207647416731,1.21436847355473,0.444119488100836,1.41783951869461,65.6306660155632,1.28504694666002,9.14334359555076
3.16968087369159,1.37773003526394,1.39935218796357,12.9484654282319,16.725345214203,1.27753520281019,8.37912453821267
