"alpha","gam","eta","E0","cs"
0.745970476218144,0.27647031947124,2.4488540641043,36.5352699181087,6.55602871784655
0.816677389845273,0.0724832016614953,8.33573105223379,35.8174120771761,6.40443525328498
0.709686444256686,0.211573434336933,7.96240222773203,68.5753074304909,5.93893642147253
0.770107005110968,0.208625515743231,7.74273358891436,12.1580006924401,7.01148144328598
0.820679456878565,0.104241029006272,4.98471017941354,33.933682374624,4.81062205247412
0.70874710417224,0.0745065812041059,1.85567493735825,35.3461890412145,5.58693388254681
0.826923600549517,0.0957038844788266,3.7921752585331,31.9294654228293,5.91967926577815
0.777829351538792,0.0544938527328498,9.84532796830391,18.151514429224,2.70365100122737
0.747451109146651,0.358045723841749,8.18065785582165,25.5262547046196,6.87073534356619
0.772694700053542,0.410866940346278,16.2872119190704,61.9496766641414,5.08252490667571
0.805452648763429,0.145715113609112,9.08974561247043,37.7423130675097,5.77697940800962
0.790088358168903,0.0648725391716678,8.51879821842919,31.8170907382009,6.09296068179846
0.741614067870536,0.158435358386685,6.85491828109089,64.1397348639111,6.63642573642368
0.767913835547629,0.123578592278053,17.9603373278426,59.950740338723,7.57806526797468
0.775287315589854,0.277793603310987,15.6648094643968,89.8968433424469,7.61145695343094
0.716717061283852,0.0716680013524374,10.4451122519028,34.7389620048433,6.99834065441145
0.781467276410737,0.246743360064835,5.73388543689139,26.4747300294228,6.41339027477791
0.816897646425036,0.232835877438545,7.43966289636031,32.8197847162592,6.86735074223994
0.767140360697632,0.399567767044678,5.6864802455881,126.263899585869,7.03641724135353
0.872338851122226,0.418941570285362,0.00789100593168228,2.15259009309274,8.08517526035812
0.802582487635285,0.0456949561232771,0.642961127133892,89.6668736413789,5.16767576058738
0.810491397652692,0.028554501586929,1.84036365958624,37.6460402497769,4.77531549509438
0.731299434098205,0.146650933068837,11.5532820667028,57.686079464475,8.82786779351
0.727483594103675,0.128330289446688,4.15777080139155,21.5870256001903,7.57251607454548
0.765660184185112,0.221500882740542,6.88034672019881,46.1403716598834,8.58001361202198
0.780344009450964,0.110581517126672,9.90400617735496,29.0273215212367,8.04764879041468
0.76175075329304,0.185411077049046,11.5583232947155,52.8436327316185,2.1755226898675
0.72171671854777,0.0564463944259607,11.8552783376451,38.7353873583266,5.37179271411437
0.753281090383701,0.259632313199121,9.11137096469947,59.3957124535324,5.12509266531278
0.818134264182871,0.175849756607065,8.4452682478863,72.2282636519651,7.08230236164253
