"eps","psi","eta","xi","E0","w0","cs"
2.70099742280762,1.26547233777986,2.19139511495698,4.89626011800529,10.7766218645559,1.35174863930365,2.54912858753808
0.24767097369805,1.29225503779892,3.09455351479412,0.304109658185489,34.0421013698805,1.55637101800993,10.5494358679991
2.97005721027692,1.31196629599755,1.49887840895022,2.53091991046497,57.5030943029258,1.334611742709,12.6211128615693
4.00455693427494,1.2377009837101,1.96588277004281,14.7755874262471,7.9012351056547,1.23167039455854,8.92044373255704
2.44350079445826,1.33301249166328,0.112788717050538,5.73555681796102,15.3251929341938,1.72978704288434,11.0824307410791
3.16145803749164,1.24533815167414,1.6040655949325,18.9451151692943,15.5838417253469,1.41876247766271,12.4679937488396
0.879919557006932,1.23467896665954,3.05604531355316,15.0603172461026,34.6197353103541,1.43176865836724,11.9110066024733
0.949565625460208,1.53367780814374,0.997585328624801,1.93703610565427,61.5040339080605,1.14748771862554,10.9336650035701
3.47431721872233,1.09282301678051,3.85618021428207,1.48113216531017,11.5493283814226,1.376898634765,6.43830368220437
1.68526487991327,1.23233504964741,3.28077303568531,15.321500439118,20.7156072985975,1.34857064271144,9.96335333976598
0.318342812386239,1.41764477548282,0.803183039820151,3.6575287895448,36.8711298804671,1.51626220803039,12.9664124899823
2.77510912271017,1.3875507578497,2.10537426443402,1.24152901808996,98.8762707691459,1.04707275673523,8.79425687835181
0.481895784735639,1.40387842695519,1.50719452435554,2.66868803822866,89.9984040986668,1.34067577054086,13.6027448436786
1.54382399155626,1.26542434864457,2.71396822654515,11.9692871243633,37.6310599731815,1.48662089950081,7.86188747556913
2.44148888579111,1.16709186161147,3.00956768165358,1.93816490573636,34.7449982760627,1.52050204997725,11.4278130017114
2.76945160989435,1.27010810922563,2.05232228906801,8.26562804525026,12.0477472619021,1.33806857975336,0.799931006930176
2.56436977181285,1.16052808354761,0.424015851656941,0.43756522529075,85.460571637916,1.78225810559549,12.2303017380218
6.2392322325652,1.19058518961969,0.479583635544573,10.1954471906435,93.8730288070377,0.993926552379223,12.528777259865
3.42342707280775,1.34027408043694,0.183873089228403,0.437599851054255,66.2416131571549,1.229202386594,8.41526473073466
3.46050906710954,1.21366543413018,2.06032636498867,5.4098096882988,73.210712149928,1.34566473048597,9.76270674393989
4.45876389509406,1.09783968909178,0.376341464580502,2.75124441572872,85.5290859132014,1.77556847611326,12.821170496845
2.07602214139369,1.26532108564412,2.11340040240988,3.69895148798368,20.8995947944325,1.52818494312686,10.4181874874165
2.24494771387762,1.09125797069312,4.67185947106434,2.17663747529373,31.0085047028987,1.51316023601834,11.00921668223
0.813397097836761,1.24128277723898,2.88291175402354,6.24324314185978,54.8050328614341,1.46205900065982,9.84496117044039
1.82214019649393,1.24972293460476,2.40753635643353,14.3427744207487,39.1452184833344,1.52253319236808,8.40785267255102
0.306474229207863,1.33330293823561,2.09889564797385,0.14398491102986,110.04054445192,1.34777945679971,12.6907314610486
3.91258940882696,1.21436324714353,1.63021479190488,11.3133347323466,94.8863351213377,1.33416426532673,12.237152840319
2.59370087214005,1.25799706266221,1.79340630364489,1.29053356549856,91.8088377254701,1.39485287905037,0.663324515033752
0.694279057363918,1.28264383654215,1.14767345808363,0.307131868528644,67.0216909424717,1.62518457515016,12.3468397351381
0.75114163784369,1.24177904693452,3.57845161996667,9.05324487081309,61.9680225643963,1.47214531354519,11.428371094056
