"data_from","fit_with","looic","waic","group","s_iter","seed","Nsubj","treedepth","energy","div"
"m1_RL_sliced2_halfStudentT_reparam_confEs_norm","m3_KF_sliced2_halfStudentT_reparam_confEs_norm","54922.9785947577","54855.1107921698","All","20","38940","30","52.5333333333333","FALSE","0"
