"eta","C","cs"
6.32760628246544,1.55019133310481,81.133429960034
19.7084051754378,16.9295620698298,72.3438004004315
4.83443273813333,19.1321923625946,81.3448683810426
0.959530996680918,11.9339248093481,77.6214476563397
8.50292569959814,5.75633719508139,76.3316638830981
13.76226869281,7.10100628933584,81.335668166808
16.546847153979,10.8112664701724,70.1867684134372
7.83064122574695,11.3959242135317,83.6191457412102
3.83219774996219,14.8241422939182,79.2436429986921
18.6423326767163,41.012057924817,69.0046727383529
18.3857521920422,8.86516214640915,74.8105202400526
13.6705299970334,11.6566942616541,79.6898229974655
21.9223433910165,19.3653791882817,78.6354221536686
11.4240484484219,13.3956421227812,74.5405285511439
21.2995156901955,41.7917691620812,77.2226082555138
9.32656557852069,10.7433436353108,81.1862504130157
9.74751861862591,42.8074790168969,79.3123117662079
7.25549004885966,16.9119638605004,79.117629689962
12.0427135067734,6.34604049703582,78.8800159684446
6.63797984919317,66.2540937545763,75.1152315822445
7.35688681329395,79.7793384095905,62.027821773312
6.02792546330174,83.2499420671809,79.4952039302417
18.8852714554741,73.3275118636387,78.0740705373074
5.43581873912237,41.4177635467696,82.0804648811668
8.43665521388422,13.4591792621697,75.4069476840898
23.5331274512007,30.4232256457642,77.9051078836881
7.24693391389103,14.260102321617,84.6243989435809
21.0765290835813,14.9178412922307,78.5571949431982
5.10083764163092,49.7677768340009,75.5217311356972
17.2503750256394,27.2805043091322,69.7495270762632
