"eps","psi","eta","xi","E0","w0","cs"
1.2072992937437,0.947534048478776,6.47770871156534,7.39513161682132,25.6229570971058,0.51181820580029,5.11522568675584
2.77586921653911,1.37873327078374,3.65775824539995,10.4555438244739,37.4715622022634,0.529795095766059,7.42320202771741
3.85070991874253,1.04504677501365,1.95715195814651,13.9349505290804,34.9438155839923,0.532870863202135,3.73969502872765
2.2887308472673,2.52313190697133,1.95755247322203,2.50181604749727,4.72275572386598,0.429383953562771,6.3530045336415
1.31604736071811,2.4270264795352,2.65736575433644,13.5073137611232,72.2600625469239,0.532085723654205,6.44120239593285
1.08722834647327,0.795026203671401,7.05686646374765,2.70669523127448,60.8192932011884,0.469692053072202,4.22898413813121
3.36418982740063,1.37280929149818,2.21574731885768,11.0810187366296,60.0394706754541,0.538677724114117,5.26132410139228
1.77920811068542,2.08995774691661,3.26615758263641,12.217717599582,17.9672463266124,0.514875557448093,7.15578305049887
4.88124198712947,0.46437941106285,1.89434278625881,0.627315666983563,81.1869007701912,0.462991165643755,5.16802176095935
1.33546751128265,2.32156206810119,2.68706695624906,4.61115641128979,38.8643113350787,0.548482942995333,5.35032753994055
2.03532064019453,0.789025040216676,5.79734605194975,2.93879193520004,32.4054282166173,0.541730079849753,8.03242411461632
1.23949750988465,1.26031898673595,6.19214347620789,3.04802780563413,80.6277671838041,0.483031734283951,6.66428544272713
0.929906371516982,1.63885466921585,5.45442261071239,4.91527445299955,39.5658834847625,0.530679464671247,5.55587794799378
1.42694829254058,1.15158163334743,5.76639536993356,8.88027842682303,27.610340124472,0.543363225269744,5.89274355104866
1.64639146319103,2.20003003800634,2.86957080979271,6.78502085085847,20.127263608519,0.513657687476298,2.96362554226653
0.634669655356928,2.60659621988255,3.85650526894448,3.43780759117826,28.379908156558,0.506002831031346,7.39472135682877
2.03911816335883,2.29353262330504,1.60829762326553,16.3413969910951,56.7935693396991,0.517995788520851,5.79580427299687
4.13467694178785,0.386627517369389,4.69679582864853,0.300862425609099,19.2446513194851,0.498185282413762,7.03086303046221
0.785190931539662,1.27389882406634,6.41229830274722,9.37314440949355,47.3669690879513,0.52123562076935,6.14879632484331
1.88656544744669,1.44512099244614,4.74424446107879,8.88854996702993,30.9674865521743,0.524628187944349,6.69162362961796
3.00783234732586,1.68192439771081,1.44859542674625,10.0940442191644,23.8566058029413,0.548210218173859,6.74340396521093
3.92682694109444,1.67262697156795,0.880999376693298,4.03705249370331,74.261713348497,0.425524968497608,6.6175671574358
0.963924207853889,2.4763151856626,2.94094794538266,5.41910257526125,32.7488379370308,0.539207610097685,8.32487352558359
3.38797441304636,1.29015077376105,2.2688034084871,4.09903584236123,48.5217979115158,0.537327529927434,7.06072422000009
2.51930177252108,1.55371847719127,3.52492896022875,5.4970948549287,34.5104763832277,0.54293496189631,6.70298016563438
0.922111980865368,1.79764693084529,4.95500262540015,3.52649078983284,56.3544678399929,0.54811252250654,5.22970152082994
4.99548934917881,2.24279316453883,0.0796117789487144,6.04713421211988,20.2314131965857,0.349926816538069,6.52864811706595
3.04341291808015,1.36608222876784,4.00677763649289,4.83623579828612,91.306681226893,0.463087636471605,7.95179227107749
4.0042223728922,1.67514701865571,0.816527734198086,5.6208355148726,7.58686097230255,0.402440332527569,6.25680328661036
3.42379535581912,1.31661634304155,2.91686553743739,14.2498210993502,9.20351763743072,0.471171043960589,6.67854645734615
