"alpha","gam","eta","E0","cs"
0.74773667953226,0.111924429654268,12.4325758797332,29.0475147184749,12.691008583293
0.60017767434843,0.136567667816561,3.23331008188347,58.8258765398613,10.7977780638751
0.924116433461167,0.0308207680275554,2.83141359879139,25.9602827308935,10.5037265306797
0.902142984442895,0.181795919814941,4.00878798904174,20.8728768173774,10.4271043447579
0.84641293728338,0.225709603739176,13.4508150488773,77.9869429851704,14.2109255942489
0.886782329100351,0.023339968172412,1.80816307052668,70.4503034900318,14.3884460943813
0.671979774294133,0.105816243115033,1.24617813633943,33.442186067546,13.1375785316255
0.943820148202104,0.0664145476357865,2.65427929986232,36.6700627747689,13.7264796317903
0.807155131534366,0.153915299475824,15.2795592431146,27.9193496605672,9.32722852510152
0.8100450818115,0.176934622288402,7.86027134102115,39.3305890274383,13.0306013031851
0.848364018390509,0.222334118867622,10.7751269872059,26.0807009187416,8.48040553491346
0.806109250000736,0.0891379396808821,8.4136041021839,42.2995690448362,11.6806756014744
0.811673729314798,0.40707271297821,0.627034773056344,86.8254469796044,5.95162332773953
0.869573733659694,0.556969236142521,2.69432984640075,12.3361824910414,2.60234804255547
0.699318436655841,0.182806891262961,12.4875185866774,29.917329449495,10.0677260622703
0.778438218957837,0.596819178986626,7.98860263945548,11.4289896405689,11.942921083669
0.84043722444174,0.142532681948877,6.43100771950155,18.9685497520291,12.5422374977925
0.728847238441274,0.123719813514855,8.07356770988392,57.7532910082842,12.9442595235183
0.751544885069572,0.047500459110232,1.15794003104344,64.3908993712644,0.265521042564007
0.800477647577891,0.418963494625233,11.9998133758616,22.8675376056318,9.50865619601492
0.838015172689699,0.0901054035205469,15.6058293843741,38.5485469721797,12.3838695611915
0.811174149589331,0.111692332291837,16.9583573671726,36.1260681649878,6.90819675620197
0.841227636014216,0.0657049203540233,4.33883573748598,46.5998033550357,13.2644128097028
0.855231721313985,0.373609122109183,13.5488447552389,23.7911060367115,11.7315332473025
0.940870635001644,0.116308316620431,2.38969660989939,58.7746361519294,8.99464976997512
0.811858622461607,0.120257235399346,15.478604224642,29.5281784447516,1.5202374587544
0.849000700494778,0.186068487690946,19.6736842420414,31.6431234638122,11.6137984275691
0.836452125854615,0.116226256468536,15.8165933636178,37.4032549599821,2.5248082412068
0.842166018991061,0.0984594777927569,9.98301774807407,40.445154450749,12.7177131867933
0.814719501519773,0.225353650196732,10.3675880424409,37.5443425515577,12.7252261210557
