"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",94,33425,30,0.85217499304635,0.99268950467345,0.746624439736423,0.384536308925236
