"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",66,54275,30,0.884643642459117,0.982942156933953,0.311873650716451,0.475355857252147
