"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",106,45841,30,0.856379429202778,0.986547592346253,0.668154113269092,0.601013564690557
