"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",100,72429,30,0.537388608833715,0.994440322223805,0.707814775313945,0.283995865772047
