"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",92,32497,30,0.866107674884877,0.99029779985444,0.596672176519676,0.415958428222812
