"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",72,34283,30,0.68766531750087,0.987868062243734,0.506724022073805,0.237700433194855
