"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",99,83731,30,0.773325955632005,0.990378139615122,0.48526402878168,0.361106473229296
