"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",77,60598,30,0.700620633316938,0.991807846171308,0.667924290376204,0.28218497186409
