"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",81,2402,30,0.857236237732537,0.99234448447939,0.473255587052041,0.552545129318274
