"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",103,26542,30,0.825046738059881,0.990783583270775,0.715032312603854,0.479214582356627
