"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",97,31025,30,0.8774386885184,0.996532996746087,0.685306385664675,0.602055369891833
