"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",67,82197,30,0.835848265709915,0.991178503274497,0.678010066958874,0.699309135835938
