"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",54,66577,30,0.847648740648184,0.995519501090857,0.51576767481286,0.328610320206637
