"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",68,20377,30,0.811751424541037,0.987469939402669,0.48684969433806,0.220894783080701
