"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",74,81449,30,0.851335269600481,0.991392298625344,0.591660740648703,0.619214578756211
