"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",86,22240,30,0.86469244021601,0.990187990099338,0.610195004389883,0.5316842454127
