"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",57,27693,30,0.908152910980727,0.996832843040286,0.704755591329439,0.412848470977385
