"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",79,68790,30,0.698020562446353,0.989699567053606,0.572289345264723,0.316574112884165
