"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",71,16802,30,0.915539376019928,0.987822489796428,0.634942331638833,0.265075412272158
