"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",85,25771,30,0.963028606391999,0.997108714833985,0.632651765432944,0.518232814721522
