"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",62,12281,30,0.841426339012521,0.986510348715693,0.802467999388973,0.50939403092493
