"eta","C","cs"
12.1221111817017,39.4838212790322,16.1715172537178
12.306115771573,55.2592843671545,16.5077952565763
6.9961755203564,27.0499318075372,16.8663037924613
15.014433025126,3.29359093941107,12.0337635089369
19.4793976561614,36.8884805916233,17.8563242157521
13.3349715677422,12.5746704162704,13.03789151751
3.35255232700627,48.8902799099295,18.4703928487756
11.5700774381189,36.0294353216953,14.7035012621242
10.568676341553,25.0306967640761,16.5614020163607
9.02975615175094,4.36671503528981,18.7093252602438
3.45679677625122,7.43109227405851,13.9709711733252
8.54497142450497,26.6721131058239,12.8953558121875
12.7723730770667,12.6407221110894,17.8204298479973
9.51509232813811,87.3312763122434,16.5158881673756
7.93361282225643,21.4554857632417,17.6667733652486
12.9724144193471,25.3626216932507,19.9903176160433
1.01304888031652,33.6419246670135,19.6614701892029
17.5457654233573,5.63306089668844,15.759057560165
2.22760135020904,36.9353590981895,15.2022403235352
10.6547753031393,56.4276145794291,16.1848181065056
5.38505694122812,15.7335047644519,17.1255283903233
1.1184232484766,19.52905092404,20.8701116747329
8.88867503378074,64.1139871821536,14.1566288264266
5.21931256857271,39.5005358286919,12.9048338042788
17.3910166895243,24.1718367580443,16.8716103180081
25.5457338593246,34.6438642311806,16.5632145612125
11.2729446004061,15.242853280393,8.66072600726907
3.16397759540091,16.9974912016508,18.0636538617491
8.35913839923947,20.4745646416205,15.5573654177484
2.59506022613197,4.8949459355903,10.7830425364189
