"eps","psi","eta","xi","E0","w0","cs"
1.91338330403226,1.34026362506263,3.88255616742215,22.0357841142137,60.8429970824972,0.682488364771905,10.6750161330705
2.21639312275163,1.41454191688572,3.71484296661507,2.2468956684696,9.12675350882816,0.596426213296748,10.552236590557
2.08831632139849,1.63891484728785,1.78773894916979,7.32567067672991,44.1025430875899,0.702171337813038,10.2373308309267
2.78181762705953,0.933986372025408,3.55248030126013,2.7923010233254,61.1717571465313,0.635231757649389,11.1842078319105
2.18768125619891,1.27840708121659,3.37458510677975,25.8310293219016,41.0474657421528,0.679296910877888,3.05440805655523
1.50252493919016,1.77162628963834,3.37568365547801,6.37019374064798,75.2433606742799,0.679598997645886,10.4421168195909
1.58055190292442,1.3557536901143,4.85603758892821,12.9034327904556,16.9436725352581,0.672303657462868,11.1231764364137
0.878016981382275,1.72516768660695,6.71936626828791,1.01749769404594,65.8793675908556,0.66104947492383,4.99484796690477
4.06702594448347,0.639965085648166,1.71875347816593,1.55270575267187,79.5493790095195,0.589152608050096,8.20003069820694
2.09608925884254,1.07487849395297,4.21151893032715,6.64866059432799,59.6374852519947,0.706332058082405,12.5819480262596
1.29022326606575,1.15150826405799,6.15818683268807,8.5209683032968,68.1584852803635,0.677982059389683,6.34981130696843
2.40424604589493,1.40654974762393,1.89673909941581,5.39146307574107,18.5794407576051,0.697390375948382,9.72172851834114
1.87576415874494,1.0673822048496,4.77665341843093,3.61072185249981,35.9467772332586,0.704169954374436,0.338261443780263
2.64194592001334,1.72926977156826,1.07099053020848,7.44517629456021,17.2100704010763,0.702328395707843,10.918374893542
1.74284956069761,1.09272110039713,5.22940117377469,7.20454365319888,22.4049171939359,0.669602101911079,10.812015023447
1.4866731593773,2.08568640618733,2.43383128287216,13.5597663350523,12.9915142848705,0.668541139722093,9.15674753663735
1.60973483077271,1.48783351070774,4.11552755932297,14.0797063663074,22.9009966415196,0.680206511656984,11.782137148187
1.21362569510584,1.71781592053414,4.6137406002933,6.38516160801367,22.7496149962931,0.67890999937822,7.23686383467682
1.6493080176138,1.4412349484021,4.06225042965503,6.66903508023009,42.1843771633418,0.686205419225019,8.98587803825152
1.99209013361785,1.36966651145316,3.56540013108084,7.99781550717476,46.3799827194862,0.689808458028955,0.231956088894052
1.79799278104779,2.72918097634176,0.9173784497281,8.43962029843795,87.9508235289732,0.624546570136791,8.78849216203522
2.94652625955393,0.730394231585168,3.97626630050476,1.36014256775281,71.0431426833798,0.668804790109826,11.6213322261628
1.59268121376728,0.919160550053146,6.06391745571398,3.95753198616822,58.3163230563133,0.671468434392128,12.1714908259386
1.80424740978114,1.36984798557398,3.80774600042581,13.2919256626828,40.922093675922,0.705440187786883,7.87063929806667
1.91099375620881,0.953852447569937,5.12867439575505,0.365733670472751,18.1605949368881,0.692025694775287,11.8085774850165
1.58219383864958,1.50783142498169,4.80731524792303,8.34863740812359,10.7115570596018,0.621328482353924,10.082874294052
1.65828851646113,1.29837534680055,4.97220418831748,12.6567971357888,12.5198854457701,0.657750104922645,0.508797616726884
3.05335638237872,0.965480248396808,2.55658975255419,2.76015019422927,81.5272134719953,0.63433456115651,10.6821131208881
2.51539569742756,1.22560481458841,2.58683024160552,7.77712981263602,34.9526247398152,0.678971134285468,8.29666994763425
3.19639256473894,1.18451728023877,1.34226751493196,12.9011601145214,101.919294370508,0.651936908565491,9.22794288752287
