"alpha","eta","E0","cs"
0.796624747093817,14.2168395669306,34.0543627196172,12.0167425774423
0.95513453240199,2.35250660083632,45.4027293346591,12.7618720721454
0.762617142083509,11.8430728944002,32.6561114037218,11.4910104648874
0.53360793632073,4.34599959547651,21.6576255412548,14.0152674273818
0.378179158004152,3.03478967075143,95.423764333009,11.2839256995222
0.722649871603199,8.09784398477966,52.334855356156,11.311956809513
0.776558040708967,7.16607546368396,17.075911895154,11.8282969331083
0.70558481809431,2.33060368272589,34.6112890654764,10.5353220655795
0.714537103329012,3.34708678128386,15.3311943149766,12.6790818442281
0.662020002682964,4.35760635888187,52.498193640549,10.0428047301979
0.249792574078811,2.17928662460946,66.0754202931234,11.8533443035466
0.84030848747906,3.09648471933367,9.54026267432643,8.25074613884312
0.816042741272662,3.12664260484132,38.2983611436079,9.92240092680466
0.575938591798575,12.9830247694556,34.0063723274451,7.08655226996876
0.787789541275618,7.41405367621384,38.5239330191787,13.2405016691094
0.476884758561627,3.29549323335811,64.7753396167003,13.6955169473002
0.648212368401656,11.6757578456612,46.8865485925384,10.9895711592871
0.853622284766702,0.778628937507453,39.6179067196671,4.21011548398672
0.646457131684792,9.67273466364564,33.4585186331612,12.1335018422945
0.796309134358932,10.8485268301966,49.7884452198692,10.4561409632721
0.650124619770134,15.3775893704749,33.2645146672275,12.6529664570244
0.704068073831011,5.96667565864534,81.2635414635504,10.9668657290587
0.796871262611014,2.17398801757786,49.262849061698,10.4120231495812
0.688908691467958,9.31043899601025,17.8016074653153,11.7658740855147
0.604068327382984,1.66068841290087,22.7065244359768,14.0434763432921
0.65515239229238,0.905704895392572,67.825931683609,11.8073626664534
0.467911872340862,13.9220391158353,48.1120848624573,7.85332758411336
0.803081615914139,10.1974859577947,36.9514850130466,10.0644551794229
0.821291621967474,1.33919251257972,25.3914691067046,13.718827269876
0.72786607572938,0.353779776815907,60.7793759230032,12.6793513462445
