"eta","C","cs"
7.32551658126855,97.5876720828437,13.9619992535746
8.01725620906149,64.6621106700717,11.2830465125355
15.1019620773479,17.1350709826397,15.8278785501414
5.89170477065942,23.8783453026473,9.44089602794158
1.37313487687139,33.2255591086755,15.8876655203027
3.87991634484165,5.0904337802798,18.2442931163051
1.11121969630449,6.39198682817716,13.9539608530832
11.2060108469585,26.8792031609483,8.79749895990443
0.944059636499099,13.8274122035238,12.3792353912265
10.2552391730003,43.4984317512812,12.5206056350943
7.21782527576865,36.1851372420327,14.8227601395596
9.75143463183186,38.4276444880368,13.1338977237807
15.9114035936747,14.3218541606711,13.1939199649804
3.73755091215018,23.6178597120283,13.2114734899779
5.27102997213921,23.714239042268,14.025470786053
2.00170237273377,42.1589733270187,17.1191594447837
3.34146358529635,21.3230232970104,14.4601858969696
14.2852053558523,59.6560534120424,5.39869387351049
13.6263445788906,30.9234315617118,15.124368121339
1.62574278749747,40.3320756185243,14.5217339537167
6.65760049930902,20.0021359571082,15.8248431047018
0.879263789905555,24.3590604329025,14.8291727780186
5.60326401325176,22.1128207920567,12.7783877404547
20.3611859615911,21.2016279748132,11.596453097807
14.7277868692113,6.93183499918031,13.0227236085778
14.9591166717376,14.8806916338537,12.5697062687047
6.45185657844068,3.84784021990117,14.4376714106373
17.2832109905081,44.7175269242378,13.5592094763205
0.181939449528791,44.5945781585457,11.7368710517954
9.57213216212359,13.4137391204534,16.638390690824
