"data_from","fit_with","looic","waic","group","s_iter","seed","Nsubj","treedepth","energy","div"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","m3_KF_sliced2_halfStudentT_reparam_confEs_norm","73559.5415241934","86058.263000292","All","40","51430","30","99.9833333333333","TRUE","0.0166666666666667"
