"eta","C","cs"
8.67218931777497,67.894283714899,42.6999400889316
9.45308511708891,22.2216318119679,28.2224915522645
5.08197110091869,37.519217014233,40.3586907985536
25.0391558560291,78.1430228319417,37.8816270760266
4.87578313971354,43.6446888053048,41.8508113611978
1.68886068713023,17.9466889945314,47.3456164293641
14.4510863667561,48.2956016638699,43.6482389988228
3.20543045697021,24.3448709891692,46.9166301179852
1.52234806291112,16.5403712693978,40.2019255004569
7.18542260609736,46.6369960444893,44.2737478850105
13.6828341844936,74.1656481563102,33.5180093617587
6.22712069095721,44.6997511325354,49.1693579514497
0.920254177582828,35.9661503825443,34.4033501222238
13.9891950207102,25.8989389148167,45.4970638084351
6.55434321124179,21.3569366935176,42.9116735293304
11.8826598033779,4.26854648164601,44.7255875495578
5.74883544415502,44.071443270702,39.6971959026381
1.32000194303187,36.5379665330316,38.1349371492304
11.2732938190004,31.8829732048533,45.357348236459
0.535200336566169,18.0797518822075,39.7879069361056
7.10648831705294,54.1004146265955,41.4655798324953
15.1726925327943,17.6458824702719,43.5147232169509
2.60506537908658,20.1919303607948,37.6320635041278
15.2013315102105,61.3061567791023,42.1283836956612
29.7968214705999,22.3224859528562,38.5270770134
6.94720252450583,43.137474998594,42.2570202053117
4.51564153032862,18.9189466391119,36.7233454418919
18.7748678602831,53.8099381430063,43.0940243079946
0.696221191740326,10.2263317264002,44.4632172761439
8.23310454839512,9.70907052990146,43.7263980504429
