"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",18,69589,30,0.884238478179824,0.999110659450452,0.602084681672602,0.407025965171035
