"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",19,35766,30,0.838413292212331,0.991668633703749,0.647576643002864,0.311668111798324
