"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",45,36991,30,0.846549854182859,0.9963567050111,0.475071551558579,0.533712512824054
