"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",46,3860,30,0.880244567348217,0.991716678310888,0.711607881916368,0.46531206277048
