"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",42,47398,30,0.923909722395676,0.988197743352277,0.688469646584937,0.393112745368066
