"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",30,66683,30,0.899144752386731,0.994033712608714,0.779188980309555,0.624561750492114
