"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",17,98190,30,0.909632873546519,0.995507470185879,0.761235528967472,0.626629599452113
