"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",32,19290,30,0.798507893933554,0.992481235752317,0.674418038974833,0.225076330162538
