"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",13,69124,30,0.799891608782536,0.995291535220801,0.327721952114367,0.622192927427773
