"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",2,93728,30,0.816488920834376,0.984121716138299,0.707196366412508,0.458232363599013
