"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",41,59837,30,0.803871407813351,0.996041936959817,0.49331936182951,0.626268182838037
