"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",3,29527,30,0.753511315322593,0.995919492702457,0.847998141272954,0.0678092017942711
