"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",27,70730,30,0.7608757343641,0.99278266193163,0.602574300057835,0.483610252545569
