"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",12,65969,30,0.861483813230561,0.993446278415529,0.694471913333549,0.349605506572913
