"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",39,278,30,0.919634286860591,0.99814384596115,0.659801590249496,0.277491316340784
