"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",38,58703,30,0.77684865112791,0.994363393135659,0.588790727216074,0.39325191094803
