"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",23,10545,30,0.823876952308417,0.982165960388261,0.550330667447165,0.57875342464727
