"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",33,50137,30,0.833856576946042,0.991688818704826,0.719313205497569,0.391863701908738
