"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",43,28452,30,0.85695799816028,0.989598742077985,0.620543912854477,0.606014798817018
