"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",34,97750,30,0.96412268524553,0.994415855634565,0.55673268688742,0.605859602084853
