"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",1,51683,30,0.895933973653108,0.998021056436098,0.631121430548412,0.555073181606442
