"model","group","s_iter","seed","Nsubj","alpha","eta","E0","cs"
"m2_RL_sliced2_halfStudentT_reparam_confEs_np_norm","All",26,15808,30,0.845053675242881,0.9954129468802,0.528903454724615,0.416209702552218
