"alpha","gam","eta","E0","cs"
0.914480047142711,0.288513826390132,0.237187652339199,41.1528262706052,7.81161347892421
0.796126561244281,0.134432564762435,11.9965318239352,78.3348927819996,9.23902273580002
0.866680970321389,0.0675896390180622,12.5614073147608,61.2912215054602,8.45901298608363
0.789695179241072,0.117506893599419,5.76273123750908,61.6013144174469,4.7782096587327
0.86816498266832,0.0416644388437284,5.25618418868564,63.8083622357764,5.82439540033907
0.736064304400033,0.236212137685124,3.05020671831386,52.9644402424486,8.38431869163066
0.825202479623494,0.478030059230967,12.0122530895797,76.8677913976429,8.24138368139869
0.870666041675886,0.0590453976649763,4.88018030129977,70.3266187327207,8.12507858920382
0.823002345860903,0.0769774546044292,6.17395644059632,46.1446894925707,9.17302900351339
0.797274222551234,0.133161166069514,3.94242717728557,59.4917483596147,8.29184731345818
0.89115505978021,0.0703341966896488,0.397497891765984,60.20994748209,8.74107781665612
0.85951254713213,0.0570496141481295,9.88525266526755,52.8114469615388,9.29267948534704
0.839353479120369,0.0388986347644595,7.64160730738587,56.8910879167783,7.59324446156697
0.794447020292003,0.402789894792323,14.605411341371,74.1837335032955,2.18898189421041
0.779891275426579,0.130834272147829,7.00882006207225,29.964480699724,7.97875224169734
0.828397145932019,0.0359949553031691,1.21586494180114,37.2531362951264,10.6683941041087
0.770482155833996,0.0575104133820459,0.329806189034371,18.7324410902063,7.96314011333808
0.788209504430862,0.166547283323741,10.6393307069156,26.9912271838393,5.30331481938507
0.835340282262433,0.0188669368751243,3.9697797010523,119.601585997779,4.7273068319579
0.846165046060168,0.260720937850616,12.0679404921729,64.211562926107,6.73703682515004
0.902670752278652,0.196458401088595,1.09800171441943,19.1769699778878,10.0736167467356
0.786136754159283,0.045394337966888,6.58888299442968,38.2498765717726,8.38171108423122
0.884846783750466,0.0251117243808402,1.80501728049994,35.9637750057955,8.61375681672406
0.754405211895796,0.0724237212717854,2.4387138134217,93.8612066396733,7.59294591359152
0.71042200789928,0.109168906845819,9.20551306430743,33.7562191731779,8.64069897092573
0.838032309991061,0.0774401173919048,15.3433222845738,51.2123959247989,1.73289334701817
0.836351631951634,0.239654342846528,6.06722547608234,26.6914334715872,8.66264142098839
0.728024677627514,0.0551370893155548,3.28873548932296,61.6776405373602,9.05852295861238
0.862101383710477,0.208550317796205,0.999932078621251,86.5956840961345,8.61889229477
0.702983272085482,0.0367797255140398,4.23128448963565,52.2749802325147,9.93792593405579
