"psi","eta","xi","E0","w0","cs"
0.30842412341192,0.649548847981465,8.22093736933865,1.84529767810141,7.86858030246979,6.70599415274424
0.257636420241584,0.722257213701701,2.57743236926158,1.74193034816329,8.0060108554545,6.24680989047234
0.440341700670521,0.535015377974094,18.543633223412,1.98335294950626,7.25744502624767,7.26876786507018
0.359393568247119,0.627239861137715,7.89986444510189,1.7166293616303,6.55316812562866,6.8110389877309
0.205513682603736,0.780938105086225,0.713359958220305,1.8640460433113,5.92684672615402,7.41604874171508
0.382224748925949,0.68373895180288,7.5311127077914,1.97367583789635,7.65095891315805,4.96339062536933
0.283571665409589,0.707388784499411,6.02376358783225,1.95036726848912,7.74403868921861,7.89732112025242
0.843540756961388,0.110093439955113,12.3855608645589,1.59926281929795,6.5302492896199,1.37283005059725
0.546697976492709,0.252343848203073,5.01650477963967,1.81340345815363,7.38207252649441,1.97272634031411
0.573296655183286,0.388378285144803,7.05137386811576,1.64239194369239,7.45508429769125,7.15379947934698
0.365229930333391,0.378949251311786,0.0697044764435496,1.94899818097808,9.69297983951808,2.42076728868553
0.390592790426579,0.703051443639093,11.2501673648306,1.95848265073713,6.86564901682338,7.92349590762718
0.271229601158949,0.661987704034254,8.79552030423032,1.85999538924986,7.10842068846643,8.71620648693322
0.522138497173461,0.316114397715321,3.7714354943148,1.87229275078612,6.89689663979581,7.4016901846825
0.278849412266273,0.692974125485976,11.3463826498688,1.81073683254012,6.32724893264922,0.877636724290016
0.602607733171168,0.440858049395377,3.19131256998821,1.81515071822847,6.76992274553734,9.15392870767669
0.241532049397185,0.665131067041061,9.1680919443257,1.60825946879243,7.03044091277552,6.74409609041605
0.0822555760755836,1.03123814776905,1.8491891275283,1.85360937341749,6.63813548919448,8.25804717930754
0.487865376292932,0.354775371324838,4.19602175755418,2.00790637296983,6.88548783872629,7.91367144564169
0.707337126568946,0.218141309495821,9.73008949041757,1.84546715300397,8.42618373147298,7.61219782367626
0.508671868883533,0.276302836381484,0.439042135276255,1.76826292685983,8.80254286169662,0.918511919956104
0.529854174876395,0.373308541107036,23.6696386292945,1.8686117598023,7.11777157007639,6.38410145836429
0.473049758139053,0.459347069453271,1.41422128342139,1.87381774614179,7.79146809468837,4.75106702613468
0.382211050106008,0.659113287167287,9.88345899915077,1.8925198612652,7.83739412711635,0.982053624867459
0.0939721602879886,0.898874456713507,3.61105158673566,1.82644376671005,7.158000147182,8.31240382207949
0.125369378733734,0.405639997886039,0.00331876124464578,1.85718016238021,10.142614059368,0.598894532202994
0.448759751785465,0.338225894619626,3.02517797526185,1.74530616885866,7.37802178217545,8.99724427435333
0.338401062933923,0.633253221447546,2.31949164419663,1.80865013011952,6.51862998060411,0.892262522035435
0.731728826320587,0.261565667217227,6.15831430800857,1.91829389185976,5.23878355674782,5.16676519161771
0.386481400655135,0.611881835882784,5.74696288600744,1.70706010071114,6.25519556819995,6.95106178174962
