"alpha","eta","E0","cs"
0.567366834609816,0.880740852140354,60.6754591268159,10.5312808961015
0.685697660884963,22.4577911485502,45.2487420951135,7.60210875155761
0.656702994748704,18.3313703433517,28.0052182852114,9.53665643235213
0.648074118742397,0.339630590315581,76.7435801597093,7.51124181862938
0.608587298014911,0.998945699560669,62.148812677121,9.12685580304917
0.323682442978937,0.872557473575503,13.4171562105996,0.322224832879868
0.6015758997558,9.02887620056562,31.4996988856196,7.13049173089172
0.589806487445554,11.6887037491468,38.816166912156,7.75801489819638
0.700484331884007,1.09272678579361,43.1751714210325,6.36662360044809
0.607267340603019,23.758087300298,49.9015281126499,5.81770824243484
0.70467956131756,0.628040425318218,63.7023179381606,8.92903973812408
0.616701097957041,12.8017984081002,87.2847378512615,1.96121833587081
0.560774995574357,3.99107950312017,25.0993330138831,11.9347364892142
0.857123377229964,2.5232338457021,47.1189299365784,11.6073461214097
0.617202908371069,5.41705155478028,17.8732409867482,9.76345591482405
0.600446429674142,9.09278676564574,26.0385600101193,10.2699804768878
0.640037718315809,5.00507504231419,38.8129138059774,10.4743000119986
0.630916097731505,8.43030628809975,45.0566128571211,10.3698306449211
0.779289160995843,10.734132429642,34.2044377918643,7.58312263911974
0.505081575469829,5.97231923409359,65.8735912025169,10.7478835275269
0.787334228406408,4.23754082470645,44.1852075075171,10.0091292272127
0.493773008728033,9.51845293799406,34.8910550000762,8.61469764154655
0.829382604971751,4.38048379305111,39.467984591915,8.79083913305947
0.703780160530442,3.07300480077696,73.0337989858596,7.13224473536072
0.778144429655434,9.11791656520536,51.6821782567623,9.78670001618783
0.827084300676049,10.5673561509699,38.1461492914977,5.31410554968094
0.608884177956472,7.48891585179363,45.7615805737849,2.63724848222346
0.735032649714611,7.2919617062486,44.2172556080481,7.74161133427633
0.405634554296638,7.57849920292738,68.7301527819122,7.71857231825562
0.378996498814221,4.45820329731481,61.0756487004042,4.07423738921122
