"alpha","eta","E0","cs"
0.617154727656339,5.75383044703553,68.1734212970454,6.62531029773076
0.56028722508002,3.70783385660617,25.3176960863131,2.39463658821994
0.677015939215282,10.299827290808,30.6542857988547,6.81087762796136
0.809978979803079,3.05093099910158,26.3029665987601,9.53778985087797
0.675730373387476,10.8473410563661,14.3928443008782,9.30024581550373
0.805322593782599,6.39134700537364,45.2046000705745,9.43022766382379
0.761963725592845,2.91368242958282,47.0260548785093,5.70788772090149
0.810038161600696,7.46353192721177,39.9942490490546,6.56366756166651
0.706185885140823,5.77628549645059,77.7195830341439,5.98390997194843
0.807953864493852,6.45493831050612,68.5378958655595,8.63499174028044
0.674122739805527,1.0970376812697,29.2287966196163,5.22906804121275
0.488398209634477,2.32309990505463,32.8963818527943,8.26805644098072
0.659368671784229,5.57007428973982,96.9564736148242,7.32674080643506
0.770434157424218,0.173926182757218,21.5277237973398,9.89001796614027
0.614097842047418,9.66554822425669,84.1491080145674,6.33169717517303
0.749898815107908,4.25032102138441,68.0236510434075,8.49279845475252
0.784211596007027,12.3543701944664,47.921529848159,1.2895595884096
0.790701130674992,3.80881565803063,46.6305081657569,7.12796112241373
0.854233341404894,4.16412441889544,23.0522821685316,6.51535969736365
0.698566737816975,5.56877295243042,56.2474239552475,8.64176948235506
0.711346127397337,1.88838218384009,17.6324977677994,9.04685252542503
0.700331227871413,20.4985380373625,49.7447758950064,4.6009952016732
0.79536728195306,3.14253704527099,65.2850191698938,7.53441045316703
0.655674199047746,3.89020276234659,47.6732277834088,2.0627652251979
0.692914023037736,14.5988691986919,56.2444062694513,5.56031389345486
0.826232216940133,7.08306833683157,46.2480730145938,7.07050640646949
0.756705023744316,4.53974856144796,44.9954708859068,8.85565551420667
0.686460636745696,1.51747911300226,83.8654069709586,8.90187213083139
0.836221566754897,1.3879038310064,82.7554213651906,6.95491048208239
0.673829604523101,15.6221003862737,44.7807915376138,6.35727934709462
